index	form	lemma	signature	pos	framename	frameID	origin
5759	extraction	extraction	extraction.n	n	Removing	63	training
5760	extradite	extradite	extradite.v	v	Extradition	1370	FN
5761	extradited	extradite	extradite.v	v	Extradition	1370	training
5762	extradition	extradition	extradition.n	n	Extradition	1370	FN
5763	extradition	extradition	extradition.n	n	Extradition	1370	training
5764	extraordinary	extraordinary	extraordinary.a	a	Desirability	354	FN
5765	extraordinary	extraordinary	extraordinary.a	a	Desirability	354	training
5766	extravagant	extravagant	extravagant.a	a	Frugality	84	FN
5767	extrovert	extrovert	extrovert.n	n	Sociability	74	FN
5768	exude	exude	exude.v	v	Emanating	361	FN
5769	exude	exude	exude.v	v	Emitting	359	FN
5770	eye	eye	eye.n	n	Observable_body_parts	119	FN
5771	eye	eye	eye.v	v	Perception_active	66	FN
5772	eye-catching	eye-catching	eye-catching.a	a	Prominence	1460	FN
5773	eyeball	eyeball	eyeball.v	v	Scrutiny	31	FN
5774	eyelid	eyelid	eyelid.n	n	Observable_body_parts	119	FN
5775	eyeliner	eyeliner	eyeliner.n	n	Body_decoration	299	FN
5776	eyes	eye	eye.n	n	Observable_body_parts	119	training
5777	eyeshadow	eyeshadow	eyeshadow.n	n	Body_decoration	299	FN
5778	eyot	eyot	eyot.n	n	Natural_features	191	FN
5779	fable	fable	fable.n	n	Text	298	FN
5780	fabricate	fabricate	fabricate.v	v	Manufacturing	408	FN
5781	fabricate	fabricate	fabricate.v	v	Manufacturing	408	training
5782	fabrication	fabrication	fabrication.n	n	Manufacturing	408	FN
5783	fabrication	fabrication	fabrication.n	n	Manufacturing	408	training
5784	fabulous	fabulous	fabulous.a	a	Desirability	354	FN
5785	facade	facade	facade.n	n	Architectural_part	971	FN
5786	facade	facade	facade.n	n	Architectural_part	971	training
5787	face	face	face.n	n	Facial_expression	161	FN
5788	face	face	face.n	n	Observable_body_parts	119	FN
5789	face	face	face.n	n	Observable_body_parts	119	training
5790	face	face	face.n	n	Part_orientational	143	FN
5791	face	face	face.n	n	Part_orientational	143	training
5792	face	face	face.v	v	Confronting_problem	2054	FN
5793	face	face	face.v	v	Confronting_problem	2054	training
5794	facial	facial	facial.n	n	Grooming	159	FN
5795	facilities	facility	facility.n	n	Locale_by_use	196	training
5796	facility	facility	facility.n	n	Locale_by_use	196	FN
5797	facility	facility	facility.n	n	Locale_by_use	196	training
5798	factor	factor	factor.n	n	Contingency	900	FN
5799	factories	factory	factory.n	n	Locale_by_use	196	training
5800	factors	factor	factor.n	n	Contingency	900	training
5801	factory	factory	factory.n	n	Locale_by_use	196	FN
5802	fade	fade	fade.v	v	Ceasing_to_be	2104	FN
5803	fail	fail	fail.v	v	Success_or_failure	1388	FN
5804	fail	fail	fail.v	v	Success_or_failure	1388	training
5805	fail	fail	fail.v	v	Successful_action	1389	FN
5806	failed	fail	fail.v	v	Success_or_failure	1388	training
5807	failed	fail	fail.v	v	Successful_action	1389	training
5808	failed	failed	failed.a	a	Successful_action	1389	FN
5809	failing	fail	fail.v	v	Success_or_failure	1388	training
5810	failing	failing	failing.n	n	Success_or_failure	1388	FN
5811	fails	fail	fail.v	v	Success_or_failure	1388	training
5812	failure	failure	failure.n	n	Success_or_failure	1388	FN
5813	failure	failure	failure.n	n	Success_or_failure	1388	training
5814	faint	faint	faint.v	v	Fall_asleep	292	FN
5815	faint	faint	faint.v	v	Fall_asleep	292	training
5816	fainting	faint	faint.v	v	Fall_asleep	292	training
5817	fair	fair	fair.a	a	Aesthetics	1016	FN
5818	fair	fair	fair.a	a	Body_description_part	235	FN
5819	fair	fair	fair.a	a	Desirability	354	FN
5820	fair	fair	fair.a	a	Fairness_evaluation	376	FN
5821	fair	fair	fair.a	a	Fairness_evaluation	376	training
5822	fair	fair	fair.a	a	Legality	501	FN
5823	fair	fair	fair.a	a	Quantity	189	FN
5824	fair	fair	fair.a	a	Weather	303	FN
5825	fair	fair	fair.n	n	Social_event	125	FN
5826	fairly	fairly	fairly.adv	adv	Fairness_evaluation	376	FN
5827	faith	faith	faith.n	n	Trust	1731	FN
5828	faithful	faithful	faithful.n	n	People_by_religion	1021	FN
5829	faithful	faithful	faithful.n	n	People_by_religion	1021	training
5830	fake	fake	fake.a	a	Artificiality	1660	FN
5831	fake	fake	fake.n	n	Forging	1661	FN
5832	fake	fake	fake.v	v	Feigning	12	FN
5833	fake	fake	fake.v	v	Forging	1661	FN
5834	fall	fall	fall.n	n	Change_position_on_a_scale	91	FN
5835	fall	fall	fall.v	v	Change_position_on_a_scale	91	FN
5836	fall	fall	fall.v	v	Conquering	2021	FN
5837	fall	fall	fall.v	v	Conquering	2021	training
5838	fall	fall	fall.v	v	Motion_directional	362	FN
5839	fall	fall	fall_(on).v	v	Becoming_aware	20	FN
5840	fall	fall	fall_(upon).v	v	Attack	424	FN
5841	fallen	fall	fall.v	v	Motion_directional	362	training
5842	falling	fall	fall.v	v	Motion_directional	362	training
5843	falls	fall	fall.v	v	Motion_directional	362	training
5844	falls	falls	falls.n	n	Natural_features	191	FN
5845	false	false	false.a	a	Artificiality	1660	FN
5846	falsify	falsify	falsify.v	v	Forging	1661	FN
5847	fame	fame	fame.n	n	Fame	1880	FN
5848	familiar	familiar	familiar.a	a	Expertise	136	FN
5849	familiar	familiar	familiar.a	a	Expertise	136	training
5850	familiar	familiar	familiar.a	a	Familiarity	1597	FN
5851	familiar	familiar	familiar.a	a	Familiarity	1597	training
5852	familiar	familiar	familiar.a	a	Personal_relationship	102	FN
5853	families	family	family.n	n	Aggregate	103	training
5854	families	family	family.n	n	Kinship	104	training
5855	family	family	family.n	n	Aggregate	103	FN
5856	family	family	family.n	n	Kinship	104	FN
5857	family	family	family.n	n	Kinship	104	training
5858	family name	family name	family name.n	n	Being_named	228	FN
5859	family room	family room	family room.n	n	Building_subparts	188	FN
5860	family_practitioner	family_practitioner	family_practitioner.n	n	Medical_professionals	255	FN
5861	famished	famished	famished.a	a	Biological_urge	394	FN
5862	famous	famous	famous.a	a	Fame	1880	FN
5863	famous	famous	famous.a	a	Fame	1880	training
5864	fancy	fancy	fancy.v	v	Desiring	366	FN
5865	fang	fang	fang.n	n	Observable_body_parts	119	FN
5866	fantastic	fantastic	fantastic.a	a	Desirability	354	FN
5867	fantastic	fantastic	fantastic.a	a	Expertise	136	FN
5868	fantastic	fantastic	fantastic.a	a	Usefulness	726	FN
5869	fanzine	fanzine	fanzine.n	n	Text	298	FN
5870	far	far	far.adv	adv	Degree	2001	FN
5871	far	far	far.adv	adv	Degree	2001	training
5872	far left	far left	far left.n	n	People_along_political_spectrum	1564	FN
5873	far left	far left	far left.n	n	People_along_political_spectrum	1564	training
5874	far-left	far-left	far-left.n	n	People_along_political_spectrum	1564	FN
5875	far-left	far-left	far-left.n	n	People_along_political_spectrum	1564	training
5876	fare	fare	fare.v	v	Thriving	1771	FN
5877	farm	farm	farm.n	n	Locale_by_use	196	FN
5878	farm	farm	farm.v	v	Agriculture	2012	FN
5879	farm	farm	farm_(out).v	v	Being_employed	282	FN
5880	farmed	farm	farm.v	v	Agriculture	2012	training
5881	farmer	farmer	farmer.n	n	People_by_vocation	1071	FN
5882	farmer	farmer	farmer.n	n	People_by_vocation	1071	training
5883	farmhouse	farmhouse	farmhouse.n	n	Buildings	173	FN
5884	farming	farming	farming.n	n	Agriculture	2012	FN
5885	farms	farm	farm.n	n	Locale_by_use	196	training
5886	fart	fart	fart.v	v	Excreting	270	FN
5887	fascinate	fascinate	fascinate.v	v	Experiencer_obj	47	FN
5888	fascinated	fascinated	fascinated.a	a	Mental_stimulus_exp_focus	2044	FN
5889	fascinating	fascinating	fascinating.a	a	Mental_stimulus_stimulus_focus	2046	FN
5890	fascinating	fascinating	fascinating.a	a	Mental_stimulus_stimulus_focus	2046	training
5891	fascinating	fascinating	fascinating.a	a	Stimulus_focus	364	FN
5892	fashion	fashion	fashion.n	n	Trendiness	1884	FN
5893	fashion	fashion	fashion.n	n	Trendiness	1884	training
5894	fashion	fashion	fashion.v	v	Building	259	FN
5895	fashion	fashion	fashion.v	v	Building	259	training
5896	fashionable	fashionable	fashionable.a	a	Trendiness	1884	FN
5897	fashionable	fashionable	fashionable.a	a	Trendiness	1884	training
5898	fashioned	fashion	fashion.v	v	Building	259	training
5899	fast	fast	fast.a	a	Speed	966	FN
5900	fast	fast	fast.a	a	Speed	966	training
5901	fast	fast	fast.a	a	Taking_time	967	FN
5902	fasten	fasten	fasten.v	v	Attaching	197	FN
5903	fasten	fasten	fasten.v	v	Closure	254	FN
5904	fasten	fasten	fasten.v	v	Inchoative_attaching	306	FN
5905	fastened	fastened	fastened.a	a	Being_attached	307	FN
5906	fastest	fast	fast.a	a	Speed	966	training
5907	fat	fat	fat.a	a	Body_description_holistic	157	FN
5908	fat	fat	fat.n	n	Food	277	FN
5909	fatal	fatal	fatal.a	a	Killing	590	FN
5910	fatal	fatal	fatal.a	a	Killing	590	training
5911	fatality	fatality	fatality.n	n	Killing	590	FN
5912	fate	fate	fate.n	n	Destiny	1801	FN
5913	fate	fate	fate.n	n	Destiny	1801	training
5914	fated	fated	fated.a	a	Destiny	1801	FN
5915	father	father	father.n	n	Kinship	104	FN
5916	father	father	father.n	n	Kinship	104	training
5917	father	father	father.v	v	Birth	281	FN
5918	father-in-law	father-in-law	father-in-law.n	n	Kinship	104	FN
5919	fathom	fathom	fathom.v	v	Grasp	979	FN
5920	fathom	fathom	fathom.v	v	Grasp	979	training
5921	fatigue	fatigue	fatigue.n	n	Biological_urge	394	FN
5922	fatigued	fatigued	fatigued.a	a	Biological_urge	394	FN
5923	fault	fault	fault.n	n	Judgment	28	FN
5924	fault	fault	fault.n	n	Judgment	28	training
5925	fault	fault	fault.v	v	Judgment	28	FN
5926	favor	favor	favor.v	v	Partiality	349	FN
5927	favor	favor	favor.v	v	Partiality	349	training
5928	favor	favor	favor.v	v	Preference	1626	FN
5929	favor	favor	favor.v	v	Preference	1626	training
5930	favor	in favor	in favor.prep	prep	Taking_sides	1306	training
5931	fax	fax	fax.v	v	Communication_means	242	FN
5932	fax	fax	fax.v	v	Contacting	286	FN
5933	fax	fax	fax.v	v	Sending	243	FN
5934	faze	faze	faze.v	v	Experiencer_obj	47	FN
5935	fazed	fazed	fazed.a	a	Experiencer_focus	48	FN
5936	fear	fear	fear.n	n	Fear	2052	FN
5937	fear	fear	fear.v	v	Experiencer_focus	48	FN
5938	fear	fear	fear.v	v	Experiencer_focus	48	training
5939	fearing	fear	fear.v	v	Experiencer_focus	48	training
5940	fears	fear	fear.v	v	Experiencer_focus	48	training
5941	feast	feast	feast.n	n	Social_event	125	FN
5942	feast	feast	feast.n	n	Social_event	125	training
5943	feast	feast	feast.v	v	Ingestion	263	FN
5944	feature	feature	feature.v	v	Performers_and_roles	413	FN
5945	february	February	February.n	n	Calendric_unit	229	training
5946	fed	feed	feed.v	v	Ingestion	263	training
5947	fed up	fed up	fed up.a	a	Emotion_directed	46	FN
5948	fed up	fed up	fed up.a	a	Emotion_directed	46	training
5949	fed up	fed up	fed up.a	a	Experiencer_focus	48	FN
5950	fed-up	fed-up	fed-up.a	a	Emotion_directed	46	FN
5951	federal	federal	federal.a	a	Political_locales	195	FN
5952	federal	federal	federal.a	a	Political_locales	195	training
5953	feed	feed	feed.v	v	Capacity	2138	FN
5954	feed	feed	feed.v	v	Ingestion	263	FN
5955	feed	feed	feed.v	v	Ingestion	263	training
5956	feel	feel	feel.n	n	Sensation	71	FN
5957	feel	feel	feel.v	v	Appearance	67	FN
5958	feel	feel	feel.v	v	Feeling	396	FN
5959	feel	feel	feel.v	v	Feeling	396	training
5960	feel	feel	feel.v	v	Opinion	1412	FN
5961	feel	feel	feel.v	v	Opinion	1412	training
5962	feel	feel	feel.v	v	Perception_active	66	FN
5963	feel	feel	feel.v	v	Perception_active	66	training
5964	feel	feel	feel.v	v	Perception_experience	70	FN
5965	feel	feel	feel.v	v	Perception_experience	70	training
5966	feel	feel	feel.v	v	Seeking	269	FN
5967	feel	feel	feel_(for).v	v	Others_situation_as_stimulus	2048	FN
5968	feel_like	feel_like	feel_like.v	v	Desiring	366	FN
5969	feeler	feeler	feeler.n	n	Observable_body_parts	119	FN
5970	feeling	feel	feel.v	v	Feeling	396	training
5971	feeling	feeling	feeling.n	n	Sensation	71	FN
5972	feeling	feeling	feeling.n	n	Sensation	71	training
5973	feelings	feelings	feelings.n	n	Feeling	396	FN
5974	feelings	feelings	feelings.n	n	Feeling	396	training
5975	feels	feel	feel.v	v	Feeling	396	training
5976	feet	foot	foot.n	n	Measure_linear_extent	154	training
5977	feet	foot	foot.n	n	Observable_body_parts	119	training
5978	feign	feign	feign.v	v	Feigning	12	FN
5979	fell	fall	fall.v	v	Change_position_on_a_scale	91	training
5980	fell	fall	fall.v	v	Conquering	2021	training
5981	fell	fall	fall.v	v	Motion_directional	362	training
5982	fell	fell	fell.n	n	Natural_features	191	FN
5983	fellow	fellow	fellow.n	n	People	304	FN
5984	felonious	felonious	felonious.a	a	Morality_evaluation	370	FN
5985	felonious	felonious	felonious.a	a	Severity_of_offense	517	FN
5986	felony	felony	felony.n	n	Offenses	432	FN
5987	felt	feel	feel.v	v	Feeling	396	training
5988	felt	feel	feel.v	v	Opinion	1412	training
5989	felt	feel	feel.v	v	Perception_experience	70	training
5990	fen	fen	fen.n	n	Biological_area	193	FN
5991	ferries	ferry	ferry.n	n	Vehicle	429	training
5992	ferries	ferry	ferry.v	v	Bringing	240	training
5993	ferry	ferry	ferry.n	n	Vehicle	429	FN
5994	ferry	ferry	ferry.n	n	Vehicle	429	training
5995	ferry	ferry	ferry.v	v	Bringing	240	FN
5996	fess up	fess up	fess up.v	v	Reveal_secret	1146	FN
5997	fester	fester	fester.v	v	Rotting	340	FN
5998	festered	fester	fester.v	v	Rotting	340	training
5999	festival	festival	festival.n	n	Social_event	125	FN
6000	festival	festival	festival.n	n	Social_event	125	training
6001	festivals	festival	festival.n	n	Social_event	125	training
6002	festoon	festoon	festoon.v	v	Adorning	76	FN
6003	festooned	festooned	festooned.a	a	Abounding_with	262	FN
6004	festschrift	festschrift	festschrift.n	n	Text	298	FN
6005	fetch	fetch	fetch.v	v	Bringing	240	FN
6006	fete	fete	fete.n	n	Social_event	125	FN
6007	fetter	fetter	fetter.v	v	Attaching	197	FN
6008	feverish	feverish	feverish.a	a	Experiencer_focus	48	FN
6009	feverishly	feverishly	feverishly.adv	adv	Experiencer_focus	48	FN
6010	feverishly	feverishly	feverishly.adv	adv	Experiencer_focus	48	training
6011	few	a few	a few.art	art	Quantity	189	training
6012	few	few	few.a	a	Quantity	189	FN
6013	few	few	few.a	a	Quantity	189	training
6014	few	few	few.n	n	Quantity	189	FN
6015	few	few	few.n	n	Quantity	189	training
6016	fez	fez	fez.n	n	Accoutrements	158	FN
6017	fiasco	fiasco	fiasco.n	n	Bungling	266	FN
6018	fiasco	fiasco	fiasco.n	n	Bungling	266	training
6019	fib	fib	fib.n	n	Prevarication	287	FN
6020	fib	fib	fib.v	v	Prevarication	287	FN
6021	fiction	fiction	fiction.n	n	Text	298	FN
6022	fidget	fidget	fidget.v	v	Body_movement	16	FN
6023	fiefdom	fiefdom	fiefdom.n	n	Political_locales	195	FN
6024	fiefdoms	fiefdom	fiefdom.n	n	Political_locales	195	training
6025	field	field	field.n	n	Fields	1345	FN
6026	field	field	field.n	n	Fields	1345	training
6027	field	field	field.n	n	Locale_by_event	1921	FN
6028	field	field	field.n	n	Locale_by_use	196	FN
6029	fields	field	field.n	n	Fields	1345	training
6030	fields	field	field.n	n	Locale_by_use	196	training
6031	fiend	fiend	fiend.n	n	Addiction	213	FN
6032	fifteen	fifteen	fifteen.num	num	Cardinal_numbers	218	FN
6033	fifteen	fifteen	fifteen.num	num	Cardinal_numbers	218	training
6034	fifth	fifth	fifth.a	a	Ordinal_numbers	1147	FN
6035	fifth	fifth	fifth.a	a	Ordinal_numbers	1147	training
6036	fifth	fifth	fifth.n	n	Part_whole	140	FN
6037	fifty	fifty	fifty.num	num	Cardinal_numbers	218	FN
6038	fifty	fifty	fifty.num	num	Cardinal_numbers	218	training
6039	fifty-two	fifty-two	fifty-two.num	num	Cardinal_numbers	218	FN
6040	fight	fight	fight.n	n	Hostile_encounter	93	FN
6041	fight	fight	fight.n	n	Hostile_encounter	93	training
6042	fight	fight	fight.n	n	Quarreling	710	FN
6043	fight	fight	fight.v	v	Hostile_encounter	93	FN
6044	fight	fight	fight.v	v	Hostile_encounter	93	training
6045	fight	fight	fight.v	v	Quarreling	710	FN
6046	fighting	fight	fight.v	v	Hostile_encounter	93	training
6047	fighting	fighting	fighting.n	n	Hostile_encounter	93	FN
6048	fighting	fighting	fighting.n	n	Hostile_encounter	93	training
6049	figure	figure	figure.v	v	Opinion	1412	FN
6050	figure out	figure out	figure out.v	v	Coming_to_believe	23	FN
6051	figured out	figure out	figure out.v	v	Coming_to_believe	23	training
6052	filch	filch	filch.v	v	Theft	94	FN
6053	file	file	file.v	v	Grooming	159	FN
6054	file	file	file.v	v	Placing	62	FN
6055	file	file	file.v	v	Removing	63	FN
6056	file	file	file.v	v	Self_motion	64	FN
6057	file	file	file.v	v	Submitting_documents	1521	FN
6058	filed	file	file.v	v	Submitting_documents	1521	training
6059	filial	filial	filial.a	a	Kinship	104	FN
6060	filial	filial	filial.a	a	Kinship	104	training
6061	fill	fill	fill.v	v	Adorning	76	FN
6062	fill	fill	fill.v	v	Filling	59	FN
6063	fill	fill	fill.v	v	Filling	59	training
6064	filled	fill	fill.v	v	Filling	59	training
6065	filled	filled	filled.a	a	Abounding_with	262	FN
6066	filled	filled	filled.a	a	Abounding_with	262	training
6067	fillet	fillet	fillet.v	v	Cutting	265	FN
6068	filling	fill	fill.v	v	Filling	59	training
6069	film	film	film.v	v	Adorning	76	FN
6070	film	film	film.v	v	Behind_the_scenes	409	FN
6071	film	film	film.v	v	Behind_the_scenes	409	training
6072	film-maker	film-maker	film-maker.n	n	Behind_the_scenes	409	FN
6073	fin	fin	fin.n	n	Observable_body_parts	119	FN
6074	final	final	final.a	a	Ordinal_numbers	1147	FN
6075	final	final	final.a	a	Process_end	232	FN
6076	final	final	final.a	a	Process_end	232	training
6077	final	final	final.a	a	Version_sequence	1960	FN
6078	final	final	final.a	a	Version_sequence	1960	training
6079	finale	finale	finale.n	n	Process_end	232	FN
6080	finally	finally	finally.adv	adv	Time_vector	379	FN
6081	finally	finally	finally.adv	adv	Time_vector	379	training
6082	financially	financially	financially.adv	adv	Domain	430	FN
6083	financially	financially	financially.adv	adv	Domain	430	training
6084	find	find	find.v	v	Becoming_aware	20	FN
6085	find	find	find.v	v	Becoming_aware	20	training
6086	find	find	find.v	v	Coming_to_believe	23	FN
6087	find	find	find.v	v	Coming_to_believe	23	training
6088	find	find	find.v	v	Locating	792	FN
6089	find	find	find.v	v	Locating	792	training
6090	find	find	find.v	v	Verdict	318	FN
6091	find	find_out	find_out.v	v	Becoming_aware	20	training
6092	find out	find out	find out.v	v	Coming_to_believe	23	FN
6093	find out	find_out	find_out.v	v	Becoming_aware	20	training
6094	find_out	find_out	find_out.v	v	Becoming_aware	20	FN
6095	finding	find	find.v	v	Locating	792	training
6096	finding	finding	finding.n	n	Documents	560	FN
6097	finding	finding	finding.n	n	Verdict	318	FN
6098	findings	finding	finding.n	n	Documents	560	training
