"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input_row_index","Input_ref_statement","Input_ref_title","Input_ref_url","Input_target_statement","Input_target_title","Input_target_url","Input_media_source","Input_relation_type","Answer_Category","Approve","Reject"
"3YLPJ8OXX8DA5SLHGFX6Y9VH6T1X4D","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:34 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:34 PDT 2016","","","31LVTDXBL7BPSO4J3AVXJS6O8OTLRK","A3P7M9666KJCP","Approved","Mon Aug 22 04:11:26 PDT 2016","Mon Aug 22 04:11:38 PDT 2016","Sat Aug 27 04:11:38 PDT 2016","Mon Aug 22 12:31:11 PDT 2016","","","12","100% (66/66)","100% (66/66)","100% (66/66)","431","Meanwhile&#44; Jones Erue&#44; the Delta state chairman of the All Progressives Congress (APC) has attacked Kingsley Esiso the state Peoples Democratic Party (PDP) chairman&#44; for attributing the current economic challenges trailing the country to the APC.","Africa’s richest man reacts to Nigeria’s economic crisis.","http://dailynews.nigeriannation.com/news/finally-africas-richest-man-reacts-to-nigerias-economic-crisis/","Jones Erue&#44; the Delta state chairman of the All Progressives Congress (APC) has attacked Kingsley Esiso the state Peoples Democratic Party (PDP) chairman&#44; for attributing the current economic challenges trailing the country to the APC","APC lambasts PDP over comments on Nigeria’s economy.","https://www.naij.com/925373-apc-lambasts-pdp-comments-nigerias-economy.html","Vanguard","CONTAINS","same"
"3YLPJ8OXX8DA5SLHGFX6Y9VH6T1X4D","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:34 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:34 PDT 2016","","","3DYGAII7PL9F784HINZ4VJ53HCSPQL","A22634OVAX2IVC","Approved","Mon Aug 22 04:09:35 PDT 2016","Mon Aug 22 04:09:44 PDT 2016","Sat Aug 27 04:09:44 PDT 2016","Mon Aug 22 12:31:11 PDT 2016","","","9","100% (129/129)","100% (129/129)","100% (129/129)","431","Meanwhile&#44; Jones Erue&#44; the Delta state chairman of the All Progressives Congress (APC) has attacked Kingsley Esiso the state Peoples Democratic Party (PDP) chairman&#44; for attributing the current economic challenges trailing the country to the APC.","Africa’s richest man reacts to Nigeria’s economic crisis.","http://dailynews.nigeriannation.com/news/finally-africas-richest-man-reacts-to-nigerias-economic-crisis/","Jones Erue&#44; the Delta state chairman of the All Progressives Congress (APC) has attacked Kingsley Esiso the state Peoples Democratic Party (PDP) chairman&#44; for attributing the current economic challenges trailing the country to the APC","APC lambasts PDP over comments on Nigeria’s economy.","https://www.naij.com/925373-apc-lambasts-pdp-comments-nigerias-economy.html","Vanguard","CONTAINS","same"
"3YLPJ8OXX8DA5SLHGFX6Y9VH6T1X4D","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:34 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:34 PDT 2016","","","3K772S5NP8CYXOGOQJWZSTEYCIUHEW","AG7WQ3TB100SO","Approved","Mon Aug 22 04:07:26 PDT 2016","Mon Aug 22 04:07:36 PDT 2016","Sat Aug 27 04:07:36 PDT 2016","Mon Aug 22 12:31:11 PDT 2016","","","10","100% (189/189)","100% (189/189)","100% (189/189)","431","Meanwhile&#44; Jones Erue&#44; the Delta state chairman of the All Progressives Congress (APC) has attacked Kingsley Esiso the state Peoples Democratic Party (PDP) chairman&#44; for attributing the current economic challenges trailing the country to the APC.","Africa’s richest man reacts to Nigeria’s economic crisis.","http://dailynews.nigeriannation.com/news/finally-africas-richest-man-reacts-to-nigerias-economic-crisis/","Jones Erue&#44; the Delta state chairman of the All Progressives Congress (APC) has attacked Kingsley Esiso the state Peoples Democratic Party (PDP) chairman&#44; for attributing the current economic challenges trailing the country to the APC","APC lambasts PDP over comments on Nigeria’s economy.","https://www.naij.com/925373-apc-lambasts-pdp-comments-nigerias-economy.html","Vanguard","CONTAINS","same"
"3YLPJ8OXX8DA5SLHGFX6Y9VH6T1X4D","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:34 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:34 PDT 2016","","","3NLZY2D53PQPGNPJQV6XE2WJC2RLQJ","A2BO8M77CS3SGZ","Approved","Mon Aug 22 04:11:24 PDT 2016","Mon Aug 22 04:11:40 PDT 2016","Sat Aug 27 04:11:40 PDT 2016","Mon Aug 22 12:31:11 PDT 2016","","","16","100% (268/268)","100% (268/268)","100% (268/268)","431","Meanwhile&#44; Jones Erue&#44; the Delta state chairman of the All Progressives Congress (APC) has attacked Kingsley Esiso the state Peoples Democratic Party (PDP) chairman&#44; for attributing the current economic challenges trailing the country to the APC.","Africa’s richest man reacts to Nigeria’s economic crisis.","http://dailynews.nigeriannation.com/news/finally-africas-richest-man-reacts-to-nigerias-economic-crisis/","Jones Erue&#44; the Delta state chairman of the All Progressives Congress (APC) has attacked Kingsley Esiso the state Peoples Democratic Party (PDP) chairman&#44; for attributing the current economic challenges trailing the country to the APC","APC lambasts PDP over comments on Nigeria’s economy.","https://www.naij.com/925373-apc-lambasts-pdp-comments-nigerias-economy.html","Vanguard","CONTAINS","same"
"3E9ZFLPWOYS4DZKW14ZASA50BB2XIS","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:39 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:39 PDT 2016","","","3EKVH9QMEY5PQSZ6B3I8Z7QBNNA2D5","A2BO8M77CS3SGZ","Approved","Mon Aug 22 03:44:25 PDT 2016","Mon Aug 22 03:45:10 PDT 2016","Sat Aug 27 03:45:10 PDT 2016","Mon Aug 22 12:31:21 PDT 2016","","","45","100% (268/268)","100% (268/268)","100% (268/268)","250","They were investigating all leads and had ruled out links to international militant groups.","4 killed&#44; dozens wounded in Thailand bombing attack that targeted tourist cities.","http://yalibnan.com/2016/08/12/4-killed-dozens-wounded-in-thailand-bombing-attack-that-targeted-tourist-cities/","they were investigating all leads","Bombings in Thailand target tourist cities&#44; killing 4 people.","http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2016-08-12-AS--Thailand-Bombing/id-ade8fed7de2942eab5c69e4619ecc2c9","Royal Thai Police","CONTAINS","omission"
"3E9ZFLPWOYS4DZKW14ZASA50BB2XIS","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:39 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:39 PDT 2016","","","3GDTJDAPVUC3G1784DQCSOQ8I1V8MX","A3I9UOCM5EXMR2","Approved","Mon Aug 22 04:00:35 PDT 2016","Mon Aug 22 04:02:25 PDT 2016","Sat Aug 27 04:02:25 PDT 2016","Mon Aug 22 12:31:21 PDT 2016","","","110","100% (67/67)","100% (67/67)","100% (67/67)","250","They were investigating all leads and had ruled out links to international militant groups.","4 killed&#44; dozens wounded in Thailand bombing attack that targeted tourist cities.","http://yalibnan.com/2016/08/12/4-killed-dozens-wounded-in-thailand-bombing-attack-that-targeted-tourist-cities/","they were investigating all leads","Bombings in Thailand target tourist cities&#44; killing 4 people.","http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2016-08-12-AS--Thailand-Bombing/id-ade8fed7de2942eab5c69e4619ecc2c9","Royal Thai Police","CONTAINS","omission"
"3E9ZFLPWOYS4DZKW14ZASA50BB2XIS","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:39 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:39 PDT 2016","","","3IFS6Q0HJIKZ32WQXWYPHMJSDMGISP","A166A2M31CW2C7","Approved","Mon Aug 22 03:32:13 PDT 2016","Mon Aug 22 03:38:54 PDT 2016","Sat Aug 27 03:38:54 PDT 2016","Mon Aug 22 12:31:21 PDT 2016","","","401","100% (229/229)","100% (229/229)","100% (229/229)","250","They were investigating all leads and had ruled out links to international militant groups.","4 killed&#44; dozens wounded in Thailand bombing attack that targeted tourist cities.","http://yalibnan.com/2016/08/12/4-killed-dozens-wounded-in-thailand-bombing-attack-that-targeted-tourist-cities/","they were investigating all leads","Bombings in Thailand target tourist cities&#44; killing 4 people.","http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2016-08-12-AS--Thailand-Bombing/id-ade8fed7de2942eab5c69e4619ecc2c9","Royal Thai Police","CONTAINS","omission"
"3E9ZFLPWOYS4DZKW14ZASA50BB2XIS","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:39 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:39 PDT 2016","","","3ON104KXQKXY2CEKWC6MKACUEHCW44","AG7WQ3TB100SO","Approved","Mon Aug 22 04:01:37 PDT 2016","Mon Aug 22 04:01:43 PDT 2016","Sat Aug 27 04:01:43 PDT 2016","Mon Aug 22 12:31:21 PDT 2016","","","6","100% (189/189)","100% (189/189)","100% (189/189)","250","They were investigating all leads and had ruled out links to international militant groups.","4 killed&#44; dozens wounded in Thailand bombing attack that targeted tourist cities.","http://yalibnan.com/2016/08/12/4-killed-dozens-wounded-in-thailand-bombing-attack-that-targeted-tourist-cities/","they were investigating all leads","Bombings in Thailand target tourist cities&#44; killing 4 people.","http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2016-08-12-AS--Thailand-Bombing/id-ade8fed7de2942eab5c69e4619ecc2c9","Royal Thai Police","CONTAINS","omission"
"3E9ZFLPWOYS4DZKW14ZASA50BB2XIS","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:39 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:39 PDT 2016","","","3TXD01ZLD4ILA8PF1CRL2MRXT1ZU41","A1DZLZE63NE1ZI","Approved","Mon Aug 22 03:17:16 PDT 2016","Mon Aug 22 03:17:27 PDT 2016","Sat Aug 27 03:17:27 PDT 2016","Mon Aug 22 12:31:22 PDT 2016","","","11","100% (298/298)","100% (298/298)","100% (298/298)","250","They were investigating all leads and had ruled out links to international militant groups.","4 killed&#44; dozens wounded in Thailand bombing attack that targeted tourist cities.","http://yalibnan.com/2016/08/12/4-killed-dozens-wounded-in-thailand-bombing-attack-that-targeted-tourist-cities/","they were investigating all leads","Bombings in Thailand target tourist cities&#44; killing 4 people.","http://hosted2.ap.org/APDEFAULT/cae69a7523db45408eeb2b3a98c0c9c5/Article_2016-08-12-AS--Thailand-Bombing/id-ade8fed7de2942eab5c69e4619ecc2c9","Royal Thai Police","CONTAINS","omission"
"3YZ7A3YHR5TK5U3I0AAT4TK3RAV5SJ","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:43 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:43 PDT 2016","","","33NF62TLXJ3XAU3OA5AN217I97TJKM","A1DZLZE63NE1ZI","Approved","Mon Aug 22 03:43:35 PDT 2016","Mon Aug 22 03:43:55 PDT 2016","Sat Aug 27 03:43:55 PDT 2016","Mon Aug 22 12:31:53 PDT 2016","","","20","100% (298/298)","100% (298/298)","100% (298/298)","-3","the number of Mexican tourists killed by Egyptian security has risen to eight","ref_title","ref_url","the number of Mexican tourists accidentally killed by Egyptian security in the western desert on Monday has risen to eight","target_title","target_url","media_source","relation_type","same"
"3YZ7A3YHR5TK5U3I0AAT4TK3RAV5SJ","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:43 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:43 PDT 2016","","","38JBBYETQOB4LCSTBCCGY45U7D84EX","ANMXMEB55AGM6","Approved","Mon Aug 22 04:04:39 PDT 2016","Mon Aug 22 04:05:16 PDT 2016","Sat Aug 27 04:05:16 PDT 2016","Mon Aug 22 12:31:53 PDT 2016","","","37","100% (36/36)","100% (36/36)","100% (36/36)","-3","the number of Mexican tourists killed by Egyptian security has risen to eight","ref_title","ref_url","the number of Mexican tourists accidentally killed by Egyptian security in the western desert on Monday has risen to eight","target_title","target_url","media_source","relation_type","same"
"3YZ7A3YHR5TK5U3I0AAT4TK3RAV5SJ","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:43 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:43 PDT 2016","","","39ZSFO5CA8XBDQ804JEP8OGGBYQUJT","A2RYRS301XIZZD","Approved","Mon Aug 22 03:30:45 PDT 2016","Mon Aug 22 03:31:05 PDT 2016","Sat Aug 27 03:31:05 PDT 2016","Mon Aug 22 12:31:53 PDT 2016","","","20","100% (257/257)","100% (257/257)","100% (257/257)","-3","the number of Mexican tourists killed by Egyptian security has risen to eight","ref_title","ref_url","the number of Mexican tourists accidentally killed by Egyptian security in the western desert on Monday has risen to eight","target_title","target_url","media_source","relation_type","same"
"3YZ7A3YHR5TK5U3I0AAT4TK3RAV5SJ","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:43 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:43 PDT 2016","","","3HHRAGRYX86RU9BUMLB3KOAOX7O9OY","A166A2M31CW2C7","Approved","Mon Aug 22 02:29:15 PDT 2016","Mon Aug 22 02:34:17 PDT 2016","Sat Aug 27 02:34:17 PDT 2016","Mon Aug 22 12:31:53 PDT 2016","","","302","100% (229/229)","100% (229/229)","100% (229/229)","-3","the number of Mexican tourists killed by Egyptian security has risen to eight","ref_title","ref_url","the number of Mexican tourists accidentally killed by Egyptian security in the western desert on Monday has risen to eight","target_title","target_url","media_source","relation_type","same"
"3YZ7A3YHR5TK5U3I0AAT4TK3RAV5SJ","3JIWCCCTXOMXXP4IQ4QG146VEI333T","Judge if a sentence is less informative than the original","Two similar short texts, determine whether one is less informative","omission, missing information","$0.05","Mon Aug 22 02:04:43 PDT 2016","5","BatchId:2504317;","14400","432000","Mon Aug 29 02:04:43 PDT 2016","","","3RANCT1ZVFI5V7AOGR18A0X33TIBUQ","A22634OVAX2IVC","Approved","Mon Aug 22 03:42:18 PDT 2016","Mon Aug 22 03:42:36 PDT 2016","Sat Aug 27 03:42:36 PDT 2016","Mon Aug 22 12:31:54 PDT 2016","","","18","100% (129/129)","100% (129/129)","100% (129/129)","-3","the number of Mexican tourists killed by Egyptian security has risen to eight","ref_title","ref_url","the number of Mexican tourists accidentally killed by Egyptian security in the western desert on Monday has risen to eight","target_title","target_url","media_source","relation_type","same"
